328234
331491
328936
333439
325664
323538
326935
319533
312050
304042
298485
297784
312196
313645
310378
306047
297168
290101
294287
293165
287501
277221
270557
269450
279176
277339
273501
270792
267745
262068
264205
261607
250848
241703
236302
237900
251879
251883
247834
244403
237669
228679
230264
232081
224258
219063
214773
217914
238364
241733
242973
244933
238777
235881
238824
241784
236429
228508
225805
227154
244731
244694
241187
239602
232161
228398
232477
234248
225201
219233
215145
218569
237853
240401
240570
238255
234661
230399
233403
230825
220507
215872
